index,0,1,2,3
Unnamed 0,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow
Mar 2011,-2,-25,28,1
Mar 2012,214,-90,-132,-8
Mar 2013,90,-2,-70,18
Mar 2014,71,-11,-72,-12
Mar 2015,85,2,-90,-4
Mar 2016,109,-7,-103,-1
Mar 2017,92,-24,-68,0
Mar 2018,51,-5,-51,-5
Mar 2019,134,114,-251,-4
Mar 2020,13,0,-14,0
Mar 2021,24,-1,-23,0
Mar 2022,61,-1,-61,0
