index,0,1,2,3
Unnamed 0,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow
Mar 2014,394,-99,-242,54
Mar 2015,552,-436,-165,-49
Mar 2016,907,-491,-371,45
Mar 2017,794,-879,41,-45
Mar 2018,796,39,-790,46
Mar 2019,845,-513,-361,-29
Mar 2020,1280,103,-849,533
Mar 2021,1392,-1688,-76,-372
Mar 2022,955,-558,-468,-71
Mar 2023,1558,-899,-656,2
Mar 2024,2724,-1769,-742,212
Mar 2025,2287,-1542,-918,-173
