index,0,1,2,3
Unnamed 0,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow
Mar 2014,3818,-475,-2960,383
Mar 2015,3292,138,-3462,-33
Mar 2016,4171,-282,-3864,25
Mar 2017,5185,-1173,-4214,-202
Mar 2018,6059,-1063,-4975,21
Mar 2019,5800,-438,-5390,-28
Mar 2020,7623,1791,-6819,2595
Mar 2021,9163,-1228,-9309,-1374
Mar 2022,9048,-1728,-8015,-695
Mar 2023,9991,-1484,-8953,-446
Mar 2024,15469,-5324,-10034,111
Mar 2025,11886,6473,-13101,5258
