index,0,1,2,3
Unnamed 0,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow
Mar 2014,1098,-104,-804,190
Mar 2015,1047,-876,-417,-245
Mar 2016,1187,-730,-374,82
Mar 2017,1227,-807,-339,81
Mar 2018,1092,-541,-577,-27
Mar 2019,1499,338,-1888,-51
Mar 2020,1614,-517,-1043,54
Mar 2021,2115,-1404,-613,97
Mar 2022,1802,-1273,-490,38
Mar 2023,1488,-583,-1035,-130
Mar 2024,2013,-971,-1161,-119
Mar 2025,1987,-449,-1405,132
