index,0,1,2,3
Unnamed 0,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow
Mar 2013,275,-246,108,137
Mar 2014,646,-819,118,-55
Mar 2015,1237,-1017,93,313
Mar 2016,1420,-1446,365,340
Mar 2017,3279,-1787,-1915,-424
Mar 2018,1955,-1927,864,892
Mar 2019,1651,-2904,1919,666
Mar 2020,4381,-1563,-1947,871
Mar 2021,3329,597,-1365,2561
Mar 2022,5016,-3211,-2969,-1164
Mar 2023,2387,-3971,1814,230
Mar 2024,2435,-4242,800,-1007
