index,0,1,2,3
Unnamed 0,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow
Mar 2013,1251,-522,-663,66
Mar 2014,2004,-851,-857,296
Mar 2015,2733,-1034,-197,1502
Mar 2016,-382,-6769,5836,-1315
Mar 2017,4114,-2527,433,2019
Mar 2018,1751,470,-1492,729
Mar 2019,1666,-3282,744,-872
Mar 2020,1469,1107,-891,1685
Mar 2021,1822,-1240,-1885,-1303
Mar 2022,367,1292,-1572,87
Mar 2023,1897,-1287,-337,273
Mar 2024,3648,-1712,-2184,-248
