index,0,1,2,3
Unnamed 0,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow
Mar 2013,480,-255,-231,-5
Mar 2014,557,-305,-248,3
Mar 2015,826,-521,-303,3
Mar 2016,1038,-406,-631,0
Mar 2017,1150,-1140,2,13
Mar 2018,776,-478,-314,-17
Mar 2019,954,-685,-246,23
Mar 2020,1216,-83,-1091,41
Mar 2021,1947,75,-35,1987
Mar 2022,1912,-2195,-532,-816
Mar 2023,2459,-2707,-797,-1045
Mar 2024,1261,-269,-799,193
