index,0,1,2,3,4,5,6,7,8,9
Unnamed 0,Equity Capital,Reserves,Borrowings,Other Liabilities,Total Liabilities,Fixed Assets,CWIP,Investments,Other Assets,Total Assets
Mar 2019,773,655,1703,3489,6621,2555,22,4,4039,6621
Mar 2020,774,294,5285,3406,9758,4940,48,14,4756,9758
Mar 2021,915,1729,3600,3805,10049,5627,38,418,3966,10049
Mar 2022,938,1835,4100,5321,12195,6059,103,684,5348,12195
Mar 2023,949,2394,6573,6873,16790,8359,204,267,7960,16790
Mar 2024,1015,3019,9451,8269,21754,11867,171,985,8731,21754
Sep 2024,1071,3031,9999,8576,22677,12401,202,607,9467,22677
