index,0,1,2,3
Unnamed 0,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow
Mar 2014,-689,-185,1566,692
Mar 2015,-941,-96,852,-184
Mar 2016,490,191,-554,126
Mar 2017,-566,14,335,-217
Mar 2018,1155,-973,-493,-311
Mar 2019,478,-971,970,476
Mar 2020,-232,-1721,1974,22
Mar 2021,-671,-3317,4259,271
Mar 2022,-452,127,235,-90
Mar 2023,-2861,2564,832,536
Mar 2024,-693,-1974,3258,591
Mar 2025,-2242,-4307,6710,160
