index,0,1,2,3
Unnamed 0,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow
Mar 2014,377,-1246,886,17
Mar 2015,564,-102,-455,7
Mar 2016,497,-377,-71,50
Mar 2017,1419,-354,-1108,-43
Mar 2018,1514,-1825,277,-33
Mar 2019,350,-1394,1053,9
Mar 2020,739,-362,-287,90
Mar 2021,432,-950,522,3
Mar 2022,781,-2841,2228,167
Mar 2023,1356,-1528,132,-40
Mar 2024,2162,-1859,-299,3
Mar 2025,2084,-2162,-47,-126
