index,0,1,2,3
Unnamed 0,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow
Mar 2013,3097,659,-2548,1208
Mar 2014,3734,3444,-5801,1376
Mar 2015,3999,-517,-3449,33
Mar 2016,2502,3645,-6290,-144
Mar 2017,2109,5171,-7249,31
Mar 2018,3376,-1865,-1557,-46
Mar 2019,4002,-789,-3201,11
Mar 2020,2126,-313,-1753,60
Mar 2021,7266,-4316,-2591,359
Mar 2022,6942,-3214,-4067,-339
Mar 2023,1838,202,-2067,-28
Mar 2024,7395,-6076,-1302,16
