index,0,1,2,3
Unnamed 0,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow
Mar 2013,1568,-3725,2090,-67
Mar 2014,1355,-885,437,908
Mar 2015,2251,-1158,-1206,-112
Mar 2016,2550,-911,-2163,-523
Mar 2017,2356,-2122,-674,-440
Mar 2018,2764,-2418,-311,34
Mar 2019,2425,-1828,-617,-20
Mar 2020,3610,-1129,-2506,-25
Mar 2021,2988,-910,-2061,16
Mar 2022,3167,-2483,-502,182
Mar 2023,3456,-3216,-341,-101
Mar 2024,4258,-3544,-551,163
